 U-235(n,g) ENDFB-8.0
Energy(eV) XS(b)
585.508 24.3595
585.511 24.8658
585.514 25.2291
585.517 25.4109
585.520 25.4141
585.523 25.2295
585.527 24.8654
585.530 24.3568
585.533 23.6926
585.536 22.9126
585.539 22.0447
585.542 21.1457
585.549 19.2042
585.555 17.3046
585.558 16.3782
585.561 15.5164
585.565 14.6688
585.568 13.8913
585.572 12.8414
585.577 11.9045
585.581 11.0527
585.585 10.2808
585.590 9.58264
585.594 8.95179
585.599 8.38183
585.603 7.86667
585.608 7.39056
585.612 6.96942
585.616 6.58745
585.621 6.24047
585.625 5.92475
585.630 5.63700
585.634 5.37427
585.638 5.13397
585.643 4.90903
585.647 4.70739
585.652 4.52202
585.656 4.35136
585.660 4.19399
585.665 4.04867
585.674 3.78990
585.683 3.56524
585.691 3.37372
585.700 3.20790
585.709 3.06393
585.718 2.93739
585.727 2.82858
585.735 2.73390
585.744 2.65167
585.753 2.57973
585.762 2.51854
585.771 2.46629
585.780 2.42218
585.788 2.38522
585.797 2.35570
585.806 2.33275
585.815 2.31605
585.824 2.30528
585.833 2.30049
585.841 2.30143
585.850 2.30806
585.859 2.32058
585.868 2.33877
585.877 2.36290
585.885 2.39316
585.894 2.43027
585.903 2.47373
585.912 2.52434
585.921 2.58257
585.930 2.64982
585.938 2.72527
585.947 2.81041
585.956 2.90617
585.965 3.01493
585.974 3.13551
585.983 3.27051
585.991 3.42163
586.000 3.59286
586.009 3.78266
586.018 3.99551
586.027 4.23450
586.036 4.50647
586.044 4.80956
586.049 4.97535
586.053 5.15152
586.058 5.33882
586.062 5.53803
586.066 5.75497
586.071 5.98091
586.075 6.22150
586.080 6.47777
586.084 6.75080
586.088 7.04176
586.093 7.35184
586.097 7.68230
586.102 8.03444
586.106 8.40957
586.110 8.80900
586.115 9.23401
586.119 9.68583
586.124 10.1656
586.128 10.6741
586.132 11.2120
586.138 11.8861
586.143 12.6012
586.148 13.3557
586.153 14.1461
586.158 14.9670
586.164 15.8104
586.169 16.6656
586.174 17.5023
586.179 18.3363
586.184 19.1309
586.190 19.8635
586.195 20.4986
586.200 21.0378
586.205 21.4459
586.210 21.7051
586.215 21.8031
586.221 21.7390
586.226 21.5120
586.231 21.1321
586.236 20.6157
586.241 19.9836
586.247 19.2594
586.252 18.4672
586.257 17.6465
586.262 16.7859
586.267 15.9192
586.272 15.0612
586.278 14.2394
586.283 13.4302
586.288 12.6560
586.293 11.9208
586.298 11.2394
586.303 10.6716
586.307 10.1349
586.312 9.62873
586.316 9.15215
586.321 8.70403
586.325 8.28308
586.330 7.88792
586.334 7.52511
586.339 7.17676
586.343 6.84998
586.348 6.54340
586.352 6.25571
586.357 5.98567
586.361 5.73208
586.366 5.49383
586.370 5.27470
586.375 5.06377
586.379 4.86526
586.384 4.67831
586.388 4.50213
586.393 4.33600
586.397 4.17922
586.406 3.89427
586.415 3.63642
586.424 3.40517
586.433 3.19721
586.442 3.01164
586.451 2.84188
586.460 2.68800
586.469 2.54818
586.478 2.42217
586.487 2.30579
586.496 2.19933
586.505 2.10174
586.514 2.01306
586.523 1.93052
586.532 1.85445
586.541 1.78422
586.550 1.71999
586.567 1.60465
586.585 1.50523
586.603 1.41872
586.621 1.34403
586.639 1.27866
586.657 1.22200
586.675 1.17231
586.693 1.12924
586.711 1.09176
586.729 1.05929
586.747 1.03116
586.765 1.00729
586.783 0.987081
586.801 0.970484
586.819 0.957102
586.837 0.946925
586.854 0.939756
586.872 0.935522
586.890 0.934195
586.908 0.935797
586.926 0.940394
586.944 0.948028
586.962 0.958920
586.980 0.973134
586.998 0.990962
587.016 1.01271
587.034 1.03891
587.052 1.06973
587.070 1.10612
587.088 1.14836
587.106 1.19780
587.124 1.25498
587.141 1.32147
587.159 1.39894
587.177 1.49003
587.195 1.59642
587.213 1.72280
587.222 1.79467
587.231 1.87233
587.240 1.95833
587.249 2.05280
587.258 2.15685
587.267 2.27046
587.276 2.39773
587.285 2.53766
587.294 2.69561
587.303 2.87073
587.312 3.07027
587.321 3.29648
587.330 3.55452
587.339 3.84743
587.348 4.19011
587.352 4.38228
587.357 4.59051
587.361 4.81675
587.366 5.06327
587.370 5.33275
587.375 5.62144
587.379 5.94611
587.384 6.30494
587.388 6.70322
587.393 7.14738
587.397 7.64524
587.402 8.20638
587.406 8.84263
587.411 9.55144
587.413 9.96167
587.415 10.3830
587.417 10.8567
587.420 11.3450
587.422 11.8960
587.424 12.4659
587.426 13.0822
587.428 13.7497
587.431 14.5079
587.433 15.2970
587.435 16.1953
587.437 17.1316
587.440 18.1982
587.442 19.3090
587.444 20.5142
587.446 21.8181
587.448 22.8946
587.450 24.0307
587.453 26.3959
587.456 29.0099
587.458 30.3555
587.460 31.6242
587.461 32.9531
587.463 34.2359
587.465 35.4432
587.466 36.4827
587.468 37.4555
587.470 38.2234
587.471 38.8624
587.473 39.2856
587.475 39.5425
587.476 39.6075
587.478 39.4970
587.480 39.2548
587.481 38.8792
587.483 38.4145
587.485 37.8945
587.486 37.3831
587.488 36.8443
587.490 36.3344
587.492 35.8745
587.493 35.5019
587.495 35.1824
587.496 34.9620
587.498 34.8199
587.500 34.7772
587.501 34.8096
587.502 34.9035
587.504 35.0597
587.505 35.2598
587.506 35.5377
587.507 35.8799
587.510 36.7206
587.511 37.2542
587.513 37.8548
587.514 38.5234
587.515 39.2021
587.516 40.0050
587.518 40.8100
587.519 41.7528
587.520 42.6897
587.521 43.7789
587.523 44.9473
587.524 46.1971
587.525 47.4250
587.526 48.8380
587.528 50.3396
587.529 51.9323
587.530 53.4854
587.532 55.2601
587.533 57.1329
587.534 59.1057
587.535 61.0172
587.537 63.1869
587.538 65.2817
587.539 67.6509
587.540 69.9290
587.541 72.0931
587.542 74.1217
587.544 76.4182
587.545 78.5624
587.546 80.9791
587.547 83.2246
587.548 85.7420
587.549 88.0674
587.551 93.0332
587.553 98.0450
587.555 103.006
587.557 107.797
587.559 112.284
587.561 116.320
587.563 119.754
587.566 122.444
587.568 124.270
587.570 125.142
587.571 125.201
587.572 125.016
587.573 124.551
587.574 123.896
587.576 121.832
587.578 118.918
587.580 115.278
587.582 111.055
587.584 106.398
587.587 101.451
587.589 96.3473
587.591 91.1988
587.593 86.0989
587.595 81.1202
587.597 76.3165
587.599 71.7252
587.601 67.3697
587.603 63.2624
587.605 59.4075
587.608 55.8024
587.610 52.1324
587.612 48.7405
587.614 45.6107
587.617 42.8464
587.619 40.1792
587.621 37.8249
587.623 35.5531
587.626 33.5468
587.628 31.6088
587.630 29.8949
587.632 28.2368
587.635 26.7677
587.637 25.3435
587.639 24.0791
587.641 22.8506
587.644 21.7575
587.646 20.6930
587.648 19.7436
587.650 18.8170
587.653 17.9887
587.655 17.1784
587.657 16.4524
587.659 15.7406
587.662 15.1015
587.664 14.4735
587.666 13.9085
587.668 13.3522
587.671 12.8506
587.673 12.3558
587.675 11.9087
587.677 11.4669
587.680 11.0671
587.684 10.2964
587.689 9.61867
587.693 9.00677
587.698 8.45260
587.702 7.94923
587.707 7.49075
587.711 7.07205
587.716 6.68872
587.720 6.33694
587.725 6.01338
587.729 5.71513
587.734 5.43964
587.738 5.18469
587.743 4.94830
587.747 4.72872
587.752 4.52442
587.756 4.32994
587.761 4.15248
587.765 3.98659
587.770 3.83128
587.779 3.54902
587.788 3.29969
587.797 3.07840
587.806 2.88113
587.815 2.70456
587.824 2.54591
587.833 2.40136
587.842 2.27211
587.851 2.15483
587.860 2.04811
587.869 1.95074
587.878 1.86168
587.887 1.78004
587.896 1.70503
587.905 1.63524
587.914 1.57161
587.932 1.45841
587.950 1.36117
587.968 1.27719
587.986 1.20395
588.004 1.14054
588.022 1.08516
588.040 1.03669
588.058 0.993996
588.076 0.956799
588.094 0.924231
588.112 0.895784
588.130 0.870908
588.148 0.849531
588.166 0.831220
588.184 0.815745
588.202 0.802856
588.220 0.792553
588.238 0.784649
588.256 0.779075
588.275 0.775781
588.293 0.774798
588.311 0.776130
588.329 0.779840
588.347 0.786071
588.365 0.794897
588.383 0.806536
588.401 0.821233
588.419 0.839408
588.437 0.861251
588.455 0.887334
588.473 0.918257
588.491 0.954986
588.509 0.998049
588.527 1.04880
588.545 1.10870
588.554 1.14304
588.563 1.18004
588.572 1.22038
588.581 1.26442
588.590 1.31256
588.599 1.36525
588.608 1.42303
588.617 1.48649
588.626 1.55714
588.635 1.63421
588.644 1.71934
588.653 1.81359
588.662 1.91813
588.671 2.03433
588.680 2.16378
588.689 2.30826
588.698 2.47173
588.703 2.55975
588.707 2.65294
588.712 2.75164
588.716 2.85620
588.721 2.96698
588.725 3.08438
588.730 3.20879
588.734 3.34062
588.739 3.48027
588.743 3.62815
588.748 3.78467
588.752 3.95020
588.757 4.12510
588.761 4.30964
588.767 4.56661
588.773 4.83602
588.779 5.12196
588.784 5.42382
588.790 5.74592
588.796 6.07527
588.808 6.75862
588.819 7.44742
588.825 7.77174
588.831 8.07376
588.837 8.34470
588.843 8.57598
588.848 8.75988
588.854 8.89031
588.860 8.96416
588.866 8.97777
588.872 8.93460
588.878 8.83909
588.883 8.69518
588.889 8.51632
588.895 8.30996
588.901 8.08602
588.913 7.62090
588.918 7.40263
588.924 7.20451
588.930 7.03545
588.936 6.90495
588.942 6.82381
588.947 6.80512
588.951 6.83086
588.954 6.88756
588.958 6.98363
588.961 7.11908
588.965 7.30819
588.968 7.54630
588.971 7.84324
588.975 8.20151
588.978 8.59191
588.981 9.00879
588.984 9.45593
588.987 9.86779
588.991 10.2150
588.992 10.3380
588.994 10.4126
588.995 10.4420
588.997 10.4178
588.998 10.3339
589.000 10.2009
589.002 10.0037
589.003 9.75508
589.005 9.46283
589.006 9.15744
589.008 8.80748
589.009 8.44192
589.013 7.72099
589.016 7.00169
589.019 6.36003
589.022 5.78646
589.025 5.28341
589.028 4.82088
589.032 4.42536
589.035 4.08743
589.038 3.79806
589.042 3.54923
589.045 3.33412
589.048 3.14703
589.051 2.98328
589.058 2.71121
589.065 2.49498
589.071 2.31922
589.078 2.17551
589.084 2.05228
589.091 1.94681
589.098 1.85540
589.104 1.77530
589.117 1.64140
589.130 1.53451
589.144 1.44603
589.157 1.37227
589.170 1.31009
589.183 1.25760
589.196 1.21236
589.210 1.17354
589.223 1.14017
589.236 1.11169
589.249 1.08703
589.262 1.06595
589.275 1.04802
589.289 1.03302
589.302 1.02043
589.315 1.01015
589.341 0.995777
589.368 0.988556
589.394 0.987673
589.420 0.992487
589.447 1.00260
589.473 1.01783
589.499 1.03796
589.526 1.06314
589.552 1.09330
589.578 1.12887
589.605 1.16988
589.631 1.21705
589.657 1.27052
589.684 1.33128
589.710 1.39958
589.736 1.47673
589.763 1.56304
589.789 1.66010
589.815 1.76816
589.842 1.88848
589.868 2.02180
589.884 2.11171
589.901 2.20683
589.917 2.30702
589.934 2.41137
589.966 2.63381
589.999 2.86692
590.032 3.10326
590.065 3.33117
590.081 3.43980
590.097 3.54381
590.114 3.64319
590.130 3.73798
590.163 3.92215
590.196 4.11121
590.212 4.21473
590.228 4.32797
590.245 4.45387
590.261 4.59440
590.277 4.75405
590.294 4.93467
590.310 5.13878
590.327 5.36727
590.343 5.62517
590.359 5.91317
590.376 6.23300
590.392 6.58370
590.397 6.69796
590.411 7.03965
590.425 7.40380
590.439 7.79176
590.454 8.20166
590.468 8.63362
590.482 9.07719
590.496 9.52949
590.510 9.98291
590.524 10.4312
590.538 10.8571
590.552 11.2513
590.567 11.6009
590.581 11.8946
590.595 12.1162
590.609 12.2582
590.623 12.3136
590.637 12.2789
590.651 12.1557
590.665 11.9493
590.680 11.6680
590.694 11.3203
590.708 10.9237
590.722 10.4890
590.736 10.0288
590.750 9.55096
590.764 9.07237
590.778 8.59784
590.793 8.13385
590.807 7.68216
590.821 7.25259
590.835 6.84412
590.849 6.45803
590.860 6.17270
590.871 5.90370
590.882 5.64818
590.893 5.40586
590.904 5.17633
590.915 4.95915
590.925 4.75382
590.936 4.55980
590.947 4.37656
590.958 4.20355
590.969 4.04025
590.980 3.88612
590.991 3.74066
591.002 3.60339
591.013 3.47384
591.024 3.35156
591.045 3.12720
591.067 2.92725
591.089 2.74903
591.111 2.59021
591.133 2.44880
591.154 2.32309
591.176 2.21166
591.198 2.11337
591.220 2.02695
591.242 1.95256
591.263 1.88942
591.285 1.83752
591.307 1.79722
591.329 1.76946
591.340 1.76076
591.351 1.75591
591.362 1.75529
591.372 1.75940
591.383 1.76890
591.394 1.78461
591.405 1.80761
591.416 1.83930
591.427 1.88152
591.438 1.93672
591.449 2.00820
591.460 2.10045
591.471 2.21968
591.481 2.37461
591.487 2.47007
591.492 2.57760
591.498 2.70363
591.503 2.84641
591.509 3.01472
591.514 3.20651
591.520 3.43380
591.525 3.69390
591.531 4.00291
591.536 4.35641
591.541 4.77435
591.547 5.24692
591.552 5.78307
591.558 6.37792
591.563 7.01512
591.568 7.64995
591.574 8.25460
591.576 8.51990
591.579 8.74803
591.582 8.92998
591.585 9.05792
591.587 9.12599
591.590 9.13191
591.593 9.07584
591.595 8.95905
591.598 8.78694
591.601 8.56701
591.603 8.30813
591.606 8.01971
591.611 7.40253
591.617 6.75471
591.622 6.13209
591.628 5.56037
591.633 5.05949
591.638 4.59685
591.644 4.20521
591.650 3.86369
591.655 3.57724
591.661 3.32825
591.666 3.11929
591.672 2.93716
591.677 2.78368
591.683 2.64927
591.688 2.53548
591.694 2.43540
591.699 2.35036
591.705 2.27536
591.711 2.21153
591.722 2.10819
591.733 2.03040
591.744 1.97351
591.755 1.93339
591.766 1.90710
591.777 1.89250
591.788 1.88804
591.799 1.89260
591.810 1.90524
591.821 1.92566
591.832 1.95344
591.844 1.98839
591.855 2.03047
591.866 2.07972
591.877 2.13629
591.888 2.20039
591.899 2.27164
591.910 2.35163
591.921 2.44013
591.932 2.53751
591.943 2.64412
591.954 2.76028
591.966 2.88623
591.977 3.02206
591.988 3.16631
591.998 3.31549
592.009 3.47274
592.030 3.80663
592.052 4.15292
592.063 4.32326
592.073 4.48494
592.084 4.63634
592.095 4.77087
592.105 4.88343
592.116 4.96924
592.127 5.02429
592.137 5.04570
592.148 5.03208
592.159 4.98426
592.169 4.90317
592.180 4.79232
592.191 4.65604
592.201 4.49929
592.212 4.32728
592.223 4.14505
592.244 3.76963
592.255 3.58200
592.266 3.39873
592.276 3.22180
592.287 3.05257
592.298 2.89195
592.308 2.74041
592.319 2.59814
592.330 2.46627
592.336 2.38748
592.343 2.31214
592.350 2.24014
592.356 2.17239
592.363 2.10672
592.370 2.04497
592.376 1.98517
592.383 1.92898
592.390 1.87457
592.396 1.82347
592.410 1.72753
592.423 1.64029
592.436 1.56095
592.449 1.48874
592.463 1.42301
592.476 1.36311
592.489 1.30851
592.503 1.25871
592.516 1.21325
592.529 1.17174
592.543 1.13383
592.556 1.09919
592.569 1.06756
592.582 1.03866
592.596 1.01229
592.609 0.988246
592.622 0.966345
592.636 0.946432
592.649 0.928368
592.662 0.912029
592.676 0.897303
592.689 0.884093
592.702 0.872314
592.729 0.852752
592.755 0.838115
592.782 0.828002
592.809 0.822219
592.835 0.820550
592.862 0.822904
592.888 0.829269
592.915 0.839705
592.942 0.854342
592.968 0.873375
592.995 0.897069
593.021 0.925752
593.035 0.942083
593.048 0.959811
593.061 0.978992
593.075 0.999686
593.088 1.02195
593.101 1.04586
593.115 1.07145
593.128 1.09880
593.141 1.12796
593.154 1.15898
593.181 1.22674
593.199 1.27669
593.217 1.32979
593.235 1.38618
593.252 1.44562
593.288 1.57177
593.324 1.70257
593.341 1.76729
593.359 1.82899
593.377 1.88633
593.395 1.93750
593.413 1.98068
593.430 2.01421
593.448 2.03673
593.466 2.04730
593.484 2.04547
593.502 2.03145
593.520 2.00600
593.537 1.97035
593.555 1.92605
593.573 1.87490
593.591 1.81872
593.609 1.75929
593.644 1.63658
593.680 1.51767
593.698 1.46166
593.715 1.40867
593.733 1.35902
593.751 1.31289
593.767 1.27522
593.782 1.24057
593.798 1.20849
593.814 1.17932
593.829 1.15263
593.845 1.12868
593.861 1.10707
593.876 1.08799
593.892 1.07110
593.908 1.05656
593.923 1.04408
593.939 1.03376
593.955 1.02541
593.970 1.01908
593.986 1.01464
594.001 1.01212
594.017 1.01146
594.033 1.01265
594.048 1.01570
594.064 1.02058
594.080 1.02736
594.095 1.03599
594.111 1.04661
594.127 1.05914
594.142 1.07381
594.158 1.09050
594.174 1.10951
594.189 1.13072
594.205 1.15453
594.221 1.18076
594.236 1.20993
594.252 1.24186
594.268 1.27716
594.283 1.31564
594.299 1.35806
594.314 1.40420
594.330 1.45502
594.346 1.51026
594.361 1.57112
594.377 1.63732
594.393 1.71034
594.408 1.78992
594.424 1.87788
594.440 1.97400
594.455 2.08054
594.471 2.19734
594.487 2.32728
594.502 2.47030
594.518 2.63007
594.526 2.71601
594.534 2.80670
594.541 2.90372
594.549 3.00495
594.557 3.11197
594.565 3.22518
594.573 3.34658
594.581 3.47358
594.588 3.60817
594.596 3.75089
594.604 3.90433
594.612 4.06522
594.620 4.23613
594.627 4.41778
594.635 4.61347
594.643 4.81910
594.651 5.03791
594.659 5.27084
594.667 5.52212
594.674 5.78640
594.682 6.06780
594.690 6.36737
594.698 6.69038
594.706 7.02970
594.714 7.39027
594.721 7.77301
594.729 8.18400
594.737 8.61340
594.745 9.06653
594.753 9.54329
594.762 10.1417
594.771 10.7707
594.781 11.4266
594.790 12.1035
594.799 12.7937
594.808 13.4865
594.818 14.1689
594.827 14.8251
594.836 15.4372
594.846 15.9856
594.855 16.4507
594.864 16.8142
594.874 17.0604
594.883 17.1781
594.892 17.1619
594.901 17.0126
594.911 16.7372
594.920 16.3481
594.929 15.8616
594.939 15.2968
594.948 14.6733
594.957 14.0102
594.967 13.3252
594.976 12.6332
594.985 11.9467
594.994 11.2757
595.004 10.6274
595.013 10.0069
595.022 9.41769
595.032 8.86148
595.041 8.33897
595.050 7.84996
595.058 7.48905
595.065 7.14770
595.072 6.82518
595.079 6.52477
595.087 6.23729
595.094 5.96978
595.101 5.71396
595.108 5.47601
595.116 5.24849
595.123 5.03400
595.130 4.83174
595.137 4.64353
595.145 4.46343
595.152 4.29572
595.159 4.13512
595.166 3.98546
595.174 3.84204
595.181 3.70645
595.196 3.45852
595.210 3.23618
595.225 3.03642
595.239 2.85662
595.254 2.69450
595.268 2.54809
595.283 2.41568
595.297 2.29497
595.312 2.18632
595.326 2.08773
595.341 1.99821
595.355 1.91637
595.370 1.84258
595.384 1.77559
595.399 1.71484
595.413 1.65945
595.428 1.60976
595.442 1.56500
595.457 1.52482
595.471 1.48896
595.486 1.45718
595.500 1.42929
595.515 1.40510
595.529 1.38437
595.544 1.36729
595.558 1.35362
595.573 1.34333
595.588 1.33637
595.602 1.33287
595.617 1.33282
595.631 1.33629
595.646 1.34349
595.660 1.35446
595.675 1.36945
595.689 1.38869
595.704 1.41249
595.718 1.44120
595.733 1.47524
595.747 1.51509
595.762 1.56168
595.776 1.61504
595.791 1.67626
595.805 1.74624
595.820 1.82603
595.834 1.91686
595.849 2.02011
595.863 2.13741
595.878 2.27153
595.885 2.34526
595.892 2.42271
595.900 2.50631
595.907 2.59408
595.914 2.68876
595.921 2.78809
595.929 2.89514
595.936 3.00732
595.943 3.12804
595.950 3.25431
595.958 3.38990
595.965 3.53135
595.972 3.68276
595.979 3.84009
595.989 4.05746
595.998 4.28811
596.008 4.53133
596.017 4.78305
596.026 5.04673
596.036 5.31694
596.045 5.58999
596.054 5.85839
596.064 6.12242
596.073 6.37283
596.083 6.60281
596.092 6.80340
596.101 6.97236
596.111 7.10170
596.120 7.18718
596.129 7.22626
596.139 7.21951
596.148 7.16813
596.158 7.07588
596.167 6.94956
596.176 6.79272
596.186 6.61333
596.195 6.41819
596.204 6.21597
596.223 5.80179
596.242 5.41218
596.251 5.23310
596.261 5.06845
596.270 4.92006
596.279 4.79075
596.288 4.69111
596.296 4.60819
596.304 4.54087
596.312 4.49176
596.321 4.46080
596.329 4.45005
596.337 4.46086
596.345 4.49482
596.354 4.55501
596.362 4.64252
596.370 4.76240
596.378 4.91481
596.387 5.10650
596.395 5.33526
596.403 5.60757
596.411 5.91483
596.420 6.28716
596.425 6.48147
596.429 6.67632
596.434 6.86675
596.438 7.04673
596.443 7.20923
596.447 7.34384
596.452 7.44888
596.456 7.51344
596.461 7.53112
596.465 7.49876
596.470 7.41293
596.474 7.27463
596.479 7.08757
596.483 6.86345
596.488 6.59991
596.492 6.31051
596.497 6.00432
596.501 5.68984
596.506 5.37450
596.510 5.06441
596.515 4.76428
596.519 4.48371
596.523 4.21210
596.528 3.95725
596.532 3.71965
596.537 3.50393
596.541 3.29980
596.546 3.11160
596.550 2.93839
596.555 2.78257
596.563 2.50999
596.572 2.27850
596.581 2.08143
596.589 1.91481
596.598 1.76993
596.607 1.64488
596.616 1.53634
596.624 1.44262
596.633 1.35935
596.642 1.28587
596.650 1.22070
596.659 1.16325
596.676 1.06429
596.694 0.983966
596.711 0.916975
596.728 0.860982
596.746 0.813063
596.763 0.772094
596.780 0.736330
596.798 0.705218
596.832 0.653343
596.867 0.612163
596.902 0.578910
596.936 0.551727
596.971 0.529327
597.006 0.510791
597.041 0.495448
597.075 0.482798
597.110 0.472488
597.145 0.464170
597.179 0.457656
597.214 0.452774
597.249 0.449393
597.283 0.447415
597.318 0.446770
597.353 0.447411
597.387 0.449308
597.422 0.452454
597.457 0.456857
597.526 0.469546
597.596 0.487776
597.665 0.512204
597.700 0.527083
597.734 0.543950
597.769 0.563007
597.804 0.584498
597.838 0.608714
597.873 0.635998
597.908 0.666765
597.943 0.701507
597.977 0.740821
598.012 0.785428
598.047 0.836207
598.081 0.894238
598.116 0.960855
598.151 1.03773
598.185 1.12695
598.203 1.17685
598.220 1.23087
598.237 1.28981
598.255 1.35352
598.272 1.42333
598.289 1.49912
598.307 1.58256
598.324 1.67360
598.342 1.77438
598.359 1.88498
598.376 2.00814
598.394 2.14418
598.411 2.29675
598.428 2.46652
598.446 2.65844
598.463 2.87385
598.472 2.99278
598.480 3.11811
598.489 3.25347
598.498 3.39650
598.506 3.55139
598.515 3.71752
598.524 3.89597
598.532 4.08568
598.541 4.29241
598.550 4.51559
598.558 4.75696
598.567 5.01538
598.576 5.29907
598.584 5.60771
598.593 5.94422
598.602 6.30751
598.610 6.70983
598.619 7.15155
598.628 7.63775
598.636 8.16786
598.641 8.46021
598.645 8.76096
598.649 9.08516
598.654 9.41916
598.658 9.77972
598.662 10.1517
598.667 10.5445
598.671 10.9596
598.675 11.4091
598.680 11.8742
598.684 12.3786
598.688 12.9014
598.693 13.4693
598.697 14.0589
598.701 14.6852
598.706 15.3511
598.710 16.0765
598.714 16.8318
598.719 17.6557
598.723 18.5148
598.728 19.4530
598.732 20.4322
598.736 21.4776
598.740 22.5939
598.745 23.8150
598.749 25.0906
598.753 26.4530
598.758 27.9075
598.762 29.4969
598.766 31.1541
598.771 32.9187
598.775 34.7946
598.780 37.0715
598.785 39.4472
598.790 42.0187
598.794 44.6747
598.797 46.1079
598.799 47.5130
598.802 48.9441
598.804 50.3979
598.807 51.9324
598.809 53.4200
598.814 56.4167
598.819 59.4610
598.824 62.3670
598.828 65.1813
598.833 67.7091
598.838 69.9690
598.843 71.7864
598.848 73.1383
598.853 73.9670
598.855 74.1781
598.857 74.2349
598.862 73.9194
598.867 73.0228
598.872 71.6218
598.877 69.7209
598.882 67.4730
598.887 64.8696
598.891 62.1009
598.896 59.1327
598.901 56.1569
598.906 53.1114
598.911 50.1692
598.916 47.2465
598.920 44.4899
598.925 41.8575
598.930 39.3607
598.935 37.0529
598.939 34.8821
598.944 32.8467
598.949 30.9821
598.953 29.2022
598.958 27.5768
598.963 26.0286
598.967 24.6169
598.972 23.2734
598.977 22.0229
598.981 20.8590
598.986 19.7974
598.991 18.7863
598.995 17.8631
599.000 16.9827
599.005 16.1778
599.009 15.4091
599.014 14.6905
599.019 14.0181
599.023 13.4014
599.028 12.8103
599.033 12.2673
599.037 11.7460
599.042 11.2662
599.047 10.8047
599.051 10.3703
599.056 9.96086
599.061 9.58272
599.065 9.21779
599.070 8.88016
599.075 8.55379
599.079 8.25134
599.089 7.68096
599.098 7.17298
599.107 6.71409
599.117 6.29838
599.126 5.91689
599.135 5.57334
599.145 5.25968
599.154 4.97266
599.163 4.70670
599.173 4.46496
599.182 4.24231
599.191 4.03685
599.200 3.84690
599.210 3.67098
599.219 3.50777
599.228 3.35612
599.238 3.21353
599.247 3.08209
599.256 2.95943
599.266 2.84479
599.275 2.73640
599.284 2.63596
599.294 2.54176
599.303 2.45331
599.312 2.36929
599.322 2.29111
599.340 2.14806
599.359 2.02073
599.377 1.90704
599.396 1.80473
599.415 1.71341
599.433 1.63085
599.452 1.55688
599.471 1.48980
599.489 1.42954
599.508 1.37508
599.527 1.32585
599.545 1.28112
599.564 1.24095
599.583 1.20453
599.601 1.17194
599.620 1.14254
599.638 1.11641
599.657 1.09306
599.676 1.07255
599.694 1.05451
599.713 1.03900
599.732 1.02574
599.750 1.01479
599.769 1.00594
599.788 0.999233
599.806 0.994566
599.825 0.991907
599.844 0.991235
599.862 0.992548
599.881 0.995859
599.899 1.00114
599.918 1.00847
599.937 1.01780
599.955 1.02919
599.974 1.04269
599.993 1.05841
600.011 1.07625
600.030 1.09644
600.049 1.11880
600.067 1.14361
600.086 1.17063
600.123 1.23168
600.145 1.27247
600.167 1.31635
600.212 1.41217
600.256 1.51531
600.301 1.61883
600.323 1.66797
600.345 1.71334
600.367 1.75337
600.389 1.78645
600.412 1.81114
600.434 1.82622
600.456 1.83082
600.478 1.82460
600.500 1.80760
600.522 1.78055
600.544 1.74438
600.567 1.70042
600.589 1.64995
600.611 1.59502
600.655 1.47723
600.699 1.35733
600.744 1.24356
600.766 1.19019
600.788 1.14007
600.810 1.09316
600.832 1.04959
600.864 0.992217
600.880 0.966250
600.896 0.942234
600.928 0.899408
600.945 0.880612
600.961 0.863715
600.977 0.848521
600.993 0.835249
601.009 0.823780
601.025 0.814324
601.041 0.806857
601.057 0.801599
601.073 0.798653
601.089 0.798274
601.105 0.800742
601.121 0.806441
601.137 0.815849
601.153 0.829490
601.169 0.848341
601.185 0.873215
601.201 0.905819
601.217 0.947585
601.234 1.00152
601.250 1.07029
601.266 1.15930
601.282 1.27357
601.290 1.34374
601.298 1.42281
601.306 1.51298
601.314 1.61580
601.322 1.73448
601.330 1.86775
601.338 2.01844
601.342 2.10065
601.346 2.18753
601.351 2.30027
601.356 2.41971
601.361 2.54529
601.365 2.67338
601.370 2.80795
601.375 2.94170
601.380 3.07776
601.385 3.20765
601.390 3.33322
601.394 3.44551
601.399 3.54505
601.404 3.62385
601.409 3.68162
601.414 3.71332
601.419 3.71867
601.424 3.69716
601.428 3.64896
601.433 3.57659
601.438 3.48338
601.443 3.37566
601.448 3.25308
601.453 3.12459
601.458 2.98856
601.462 2.85368
601.467 2.71700
601.472 2.58613
601.477 2.45717
601.482 2.33643
601.487 2.21958
601.492 2.11173
601.501 1.91410
601.511 1.73452
601.522 1.58259
601.532 1.45199
601.542 1.34201
601.552 1.24747
601.562 1.16764
601.572 1.09870
601.582 1.04019
601.593 0.989412
601.603 0.946122
601.613 0.908427
601.623 0.876226
601.633 0.848183
601.643 0.824282
601.653 0.803765
601.664 0.786253
601.674 0.771301
601.684 0.758948
601.694 0.748738
601.704 0.740708
601.714 0.734567
601.724 0.730335
601.735 0.727854
601.745 0.727123
601.755 0.728094
601.765 0.730733
601.775 0.735088
601.785 0.741075
601.796 0.748819
601.806 0.758165
601.816 0.769163
601.826 0.781771
601.843 0.807139
601.861 0.835957
601.896 0.896461
601.913 0.921882
601.922 0.931548
601.930 0.938623
601.939 0.942747
601.948 0.943694
601.957 0.941392
601.965 0.935932
601.974 0.927446
