1.115163126735140842e-01 1.120705005130475884e+00 8.328686776959232319e+00
1.116202530121967323e-01 1.120205692513038365e+00 8.328349090426039325e+00
1.117242902299255269e-01 1.119706623911306265e+00 8.328011543257757054e+00
1.118284244169980152e-01 1.119207799218373101e+00 8.327674135371299968e+00
1.119326556637957742e-01 1.118709218327393007e+00 8.327336866683596739e+00
1.120369840607847028e-01 1.118210881131569634e+00 8.326999737111584921e+00
1.121414096985149794e-01 1.117712787524166806e+00 8.326662746572223384e+00
1.122459326676211872e-01 1.117214937398499641e+00 8.326325894982492315e+00
1.123505530588224249e-01 1.116717330647939654e+00 8.325989182259418087e+00
1.124552709629223074e-01 1.116219967165910987e+00 8.325652608319991543e+00
1.125600864708090759e-01 1.115722846845898175e+00 8.325316173081279914e+00
1.126649996734557374e-01 1.115225969581434828e+00 8.324979876460334438e+00
1.127700106619200365e-01 1.114729335266111843e+00 8.324643718374245438e+00
1.128751195273446084e-01 1.114232943793574515e+00 8.324307698740106787e+00
1.129803263609570618e-01 1.113736795057523876e+00 8.323971817475042556e+00
1.130856312540700070e-01 1.113240888951713359e+00 8.323636074496191029e+00
1.131910342980811390e-01 1.112745225369956348e+00 8.323300469720733119e+00
1.132965355844734456e-01 1.112249804206113968e+00 8.322965003065830203e+00
1.134021352048150688e-01 1.111754625354107073e+00 8.322629674448693393e+00
1.135078332507595544e-01 1.111259688707907811e+00 8.322294483786553343e+00
1.136136298140458384e-01 1.110764994161547836e+00 8.321959430996621165e+00
1.137195249864984131e-01 1.110270541609110317e+00 8.321624515996191462e+00
1.138255188600273277e-01 1.109776330944731715e+00 8.321289738702516203e+00
1.139316115266282847e-01 1.109282362062602667e+00 8.320955099032913083e+00
1.140378030783827518e-01 1.108788634856974209e+00 8.320620596904692690e+00
1.141440936074580303e-01 1.108295149222147558e+00 8.320286232235192259e+00
1.142504832061073256e-01 1.107801905052477665e+00 8.319952004941775670e+00
1.143569719666697876e-01 1.107308902242377879e+00 8.319617914941829895e+00
1.144635599815706506e-01 1.106816140686310179e+00 8.319283962152725920e+00
1.145702473433213853e-01 1.106323620278797160e+00 8.318950146491898678e+00
1.146770341445195462e-01 1.105831340914412930e+00 8.318616467876783105e+00
1.147839204778490912e-01 1.105339302487785336e+00 8.318282926224828344e+00
1.148909064360803256e-01 1.104847504893598398e+00 8.317949521453513739e+00
1.149979921120700410e-01 1.104355948026591205e+00 8.317616253480325739e+00
1.151051775987615433e-01 1.103864631781555028e+00 8.317283122222784542e+00
1.152124629891848190e-01 1.103373556053336868e+00 8.316950127598413900e+00
1.153198483764565213e-01 1.102882720736836575e+00 8.316617269524781975e+00
1.154273338537801230e-01 1.102392125727011507e+00 8.316284547919444492e+00
1.155349195144459440e-01 1.101901770918869428e+00 8.315951962699992706e+00
1.156426054518312901e-01 1.101411656207474277e+00 8.315619513784035632e+00
1.157503917594004533e-01 1.100921781487946838e+00 8.315287201089192948e+00
1.158582785307048640e-01 1.100432146655458077e+00 8.314955024533132288e+00
1.159662658593831885e-01 1.099942751605235136e+00 8.314622984033498199e+00
1.160743538391613289e-01 1.099453596232558450e+00 8.314291079507995619e+00
1.161825425638525200e-01 1.098964680432764629e+00 8.313959310874311726e+00
1.162908321273574824e-01 1.098476004101241132e+00 8.313627678050172776e+00
1.163992226236644500e-01 1.097987567133433817e+00 8.313296180953319237e+00
1.165077141468492256e-01 1.097499369424840276e+00 8.312964819501514668e+00
1.166163067910753609e-01 1.097011410871010728e+00 8.312633593612535066e+00
1.167250006505941157e-01 1.096523691367553788e+00 8.312302503204186621e+00
1.168337958197446097e-01 1.096036210810127365e+00 8.311971548194268422e+00
1.169426923929539203e-01 1.095548969094447322e+00 8.311640728500641728e+00
1.170516904647370821e-01 1.095061966116281482e+00 8.311310044041125167e+00
1.171607901296973231e-01 1.094575201771452955e+00 8.310979494733631512e+00
1.172699914825259399e-01 1.094088675955837919e+00 8.310649080496018470e+00
1.173792946180025470e-01 1.093602388565365624e+00 8.310318801246214804e+00
1.174886996309950915e-01 1.093116339496020828e+00 8.309988656902154602e+00
1.175982066164599077e-01 1.092630528643845578e+00 8.309658647381761298e+00
1.177078156694418981e-01 1.092144955904926329e+00 8.309328772603022273e+00
1.178175268850745055e-01 1.091659621175414374e+00 8.308999032483903591e+00
1.179273403585798380e-01 1.091174524351506747e+00 8.308669426942422831e+00
1.180372561852688074e-01 1.090689665329459990e+00 8.308339955896583362e+00
1.181472744605411157e-01 1.090205044005579271e+00 8.308010619264452501e+00
1.182573952798853939e-01 1.089720660276228603e+00 8.307681416964070920e+00
1.183676187388792989e-01 1.089236514037823067e+00 8.307352348913507711e+00
1.184779449331895135e-01 1.088752605186833033e+00 8.307023415030867497e+00
1.185883739585719271e-01 1.088268933619780610e+00 8.306694615234272661e+00
1.186989059108717326e-01 1.087785499233242970e+00 8.306365949441829599e+00
1.188095408860233571e-01 1.087302301923850578e+00 8.306037417571706882e+00
1.189202789800507115e-01 1.086819341588290966e+00 8.305709019542060645e+00
1.190311202890671771e-01 1.086336618123299624e+00 8.305380755271087878e+00
1.191420649092757161e-01 1.085854131425667779e+00 8.305052624676980244e+00
1.192531129369689968e-01 1.085371881392243942e+00 8.304724627677966708e+00
1.193642644685293935e-01 1.084889867919924367e+00 8.304396764192292224e+00
1.194755196004291253e-01 1.084408090905665700e+00 8.304069034138201744e+00
1.195868784292303533e-01 1.083926550246472775e+00 8.303741437433968642e+00
1.196983410515852220e-01 1.083445245839405047e+00 8.303413973997916031e+00
1.198099075642359151e-01 1.082964177581577259e+00 8.303086643748322615e+00
1.199215780640149331e-01 1.082483345370157224e+00 8.302759446603534599e+00
1.200333526478448709e-01 1.082002749102366046e+00 8.302432382481910622e+00
1.201452314127387372e-01 1.081522388675477009e+00 8.302105451301780903e+00
1.202572144557999406e-01 1.081042263986818464e+00 8.301778652981562701e+00
1.203693018742224147e-01 1.080562374933773828e+00 8.301451987439637747e+00
1.204814937652906731e-01 1.080082721413774705e+00 8.301125454594433961e+00
1.205937902263799072e-01 1.079603303324313757e+00 8.300799054364388141e+00
1.207061913549560550e-01 1.079124120562929612e+00 8.300472786667951297e+00
1.208186972485759264e-01 1.078645173027219073e+00 8.300146651423599309e+00
1.209313080048872446e-01 1.078166460614830235e+00 8.299820648549815161e+00
1.210440237216287296e-01 1.077687983223466928e+00 8.299494777965108483e+00
1.211568444966302366e-01 1.077209740750883382e+00 8.299169039588019103e+00
1.212697704278127842e-01 1.076731733094887788e+00 8.298843433337067310e+00
1.213828016131886650e-01 1.076253960153343403e+00 8.298517959130816024e+00
1.214959381508614739e-01 1.075776421824166329e+00 8.298192616887870798e+00
1.216091801390263710e-01 1.075299118005324184e+00 8.297867406526796330e+00
1.217225276759699160e-01 1.074822048594839430e+00 8.297542327966217712e+00
1.218359808600703448e-01 1.074345213490788264e+00 8.297217381124747604e+00
1.219495397897975425e-01 1.073868612591298177e+00 8.296892565921069718e+00
1.220632045637132235e-01 1.073392245794550837e+00 8.296567882273809147e+00
1.221769752804709175e-01 1.072916112998782756e+00 8.296243330101678026e+00
1.222908520388161502e-01 1.072440214102281963e+00 8.295918909323349411e+00
1.224048349375864708e-01 1.071964549003387779e+00 8.295594619857565633e+00
1.225189240757115355e-01 1.071489117600497698e+00 8.295270461623042380e+00
1.226331195522132184e-01 1.071013919792057401e+00 8.294946434538550406e+00
1.227474214662056806e-01 1.070538955476568965e+00 8.294622538522828492e+00
1.228618299168955097e-01 1.070064224552583765e+00 8.294298773494686472e+00
1.229763450035816913e-01 1.069589726918712236e+00 8.293975139372911087e+00
1.230909668256558315e-01 1.069115462473612999e+00 8.293651636076345923e+00
1.232056954826021011e-01 1.068641431115998408e+00 8.293328263523784827e+00
1.233205310739974581e-01 1.068167632744635664e+00 8.293005021634126450e+00
1.234354736995116469e-01 1.067694067258342372e+00 8.292681910326216155e+00
1.235505234589073242e-01 1.067220734555992756e+00 8.292358929518947264e+00
1.236656804520401137e-01 1.066747634536511224e+00 8.292036079131227311e+00
1.237809447788587175e-01 1.066274767098873921e+00 8.291713359081972712e+00
1.238963165394049853e-01 1.065802132142114278e+00 8.291390769290126528e+00
1.240117958338140536e-01 1.065329729565314576e+00 8.291068309674628267e+00
1.241273827623143589e-01 1.064857559267612608e+00 8.290745980154479611e+00
1.242430774252277353e-01 1.064385621148197236e+00 8.290423780648643159e+00
1.243588799229695396e-01 1.063913915106311725e+00 8.290101711076133029e+00
1.244747903560487895e-01 1.063442441041250630e+00 8.289779771355973992e+00
1.245908088250680945e-01 1.062971198852362908e+00 8.289457961407201481e+00
1.247069354307238642e-01 1.062500188439048809e+00 8.289136281148879348e+00
1.248231702738063637e-01 1.062029409700762095e+00 8.288814730500064343e+00
1.249395134551997966e-01 1.061558862537010040e+00 8.288493309379852292e+00
1.250559650758824026e-01 1.061088546847351655e+00 8.288172017707355010e+00
1.251725252369265406e-01 1.060618462531398354e+00 8.287850855401682537e+00
1.252891940394987580e-01 1.060148609488816618e+00 8.287529822381978661e+00
1.254059715848599155e-01 1.059678987619322221e+00 8.287208918567401383e+00
1.255228579743652706e-01 1.059209596822686450e+00 8.286888143877117585e+00
1.256398533094644776e-01 1.058740436998730994e+00 8.286567498230326123e+00
1.257569576917018928e-01 1.058271508047331499e+00 8.286246981546208090e+00
1.258741712227163245e-01 1.057802809868416682e+00 8.285926593744001423e+00
1.259914940042415055e-01 1.057334342361967217e+00 8.285606334742940504e+00
1.261089261381058424e-01 1.056866105428015734e+00 8.285286204462273929e+00
1.262264677262327217e-01 1.056398098966647714e+00 8.284966202821268055e+00
1.263441188706405649e-01 1.055930322878002148e+00 8.284646329739210557e+00
1.264618796734427730e-01 1.055462777062271762e+00 8.284326585135419307e+00
1.265797502368480043e-01 1.054995461419698355e+00 8.284006968929187309e+00
1.266977306631601741e-01 1.054528375850577016e+00 8.283687481039857303e+00
1.268158210547785381e-01 1.054061520255257234e+00 8.283368121386784466e+00
1.269340215141978034e-01 1.053594894534142012e+00 8.283048889889329303e+00
1.270523321440082121e-01 1.053128498587681205e+00 8.282729786466877187e+00
1.271707530468955683e-01 1.052662332316382177e+00 8.282410811038827703e+00
1.272892843256414608e-01 1.052196395620803804e+00 8.282091963524589318e+00
1.274079260831232907e-01 1.051730688401555147e+00 8.281773243843590038e+00
1.275266784223142991e-01 1.051265210559300778e+00 8.281454651915286291e+00
1.276455414462836779e-01 1.050799961994756337e+00 8.281136187659132730e+00
1.277645152581967369e-01 1.050334942608687872e+00 8.280817850994614204e+00
1.278835999613149310e-01 1.049870152301917159e+00 8.280499641841215563e+00
1.280027956589959437e-01 1.049405590975315494e+00 8.280181560118441197e+00
1.281221024546938536e-01 1.048941258529808351e+00 8.279863605745829247e+00
1.282415204519590790e-01 1.048477154866372496e+00 8.279545778642912524e+00
1.283610497544385998e-01 1.048013279886036431e+00 8.279228078729246931e+00
1.284806904658760407e-01 1.047549633489882170e+00 8.278910505924416796e+00
1.286004426901115605e-01 1.047086215579045243e+00 8.278593060147990457e+00
1.287203065310823791e-01 1.046623026054707806e+00 8.278275741319593095e+00
1.288402820928223613e-01 1.046160064818111746e+00 8.277958549358823248e+00
1.289603694794623778e-01 1.045697331770544247e+00 8.277641484185327414e+00
1.290805687952304714e-01 1.045234826813350004e+00 8.277324545718750315e+00
1.292008801444516630e-01 1.044772549847923226e+00 8.277007733878756213e+00
1.293213036315483677e-01 1.044310500775709638e+00 8.276691048585039567e+00
1.294418393610402285e-01 1.043848679498208254e+00 8.276374489757269970e+00
1.295624874375443658e-01 1.043387085916971602e+00 8.276058057315182737e+00
1.296832479657753501e-01 1.042925719933599726e+00 8.275741751178500749e+00
1.298041210505453957e-01 1.042464581449750183e+00 8.275425571266962876e+00
1.299251067967643891e-01 1.042003670367129153e+00 8.275109517500327527e+00
1.300462053094400272e-01 1.041542986587497444e+00 8.274793589798356663e+00
1.301674166936778732e-01 1.041082530012661600e+00 8.274477788080860208e+00
1.302887410546813840e-01 1.040622300544489454e+00 8.274162112267637426e+00
1.304101784977522160e-01 1.040162298084895243e+00 8.273846562278478700e+00
1.305317291282900860e-01 1.039702522535842499e+00 8.273531138033254351e+00
1.306533930517928821e-01 1.039242973799353820e+00 8.273215839451792064e+00
1.307751703738569693e-01 1.038783651777499539e+00 8.272900666453953278e+00
1.308970612001770228e-01 1.038324556372401952e+00 8.272585618959638509e+00
1.310190656365462780e-01 1.037865687486235089e+00 8.272270696888725183e+00
1.311411837888565579e-01 1.037407045021226715e+00 8.271955900161115594e+00
1.312634157630984399e-01 1.036948628879653667e+00 8.271641228696749337e+00
1.313857616653612004e-01 1.036490438963846517e+00 8.271326682415566012e+00
1.315082216018330641e-01 1.036032475176188905e+00 8.271012261237508767e+00
1.316307956788011768e-01 1.035574737419113101e+00 8.270697965082542069e+00
1.317534840026518550e-01 1.035117225595105328e+00 8.270383793870662359e+00
1.318762866798704469e-01 1.034659939606702217e+00 8.270069747521853643e+00
1.319992038170416382e-01 1.034202879356495242e+00 8.269755825956146111e+00
1.321222355208494237e-01 1.033746044747121173e+00 8.269442029093561075e+00
1.322453818980772189e-01 1.033289435681274959e+00 8.269128356854135831e+00
1.323686430556079985e-01 1.032833052061702839e+00 8.268814809157930767e+00
1.324920191004243519e-01 1.032376893791198125e+00 8.268501385925008051e+00
1.326155101396085945e-01 1.031920960772607421e+00 8.268188087075468928e+00
1.327391162803428226e-01 1.031465252908833063e+00 8.267874912529403986e+00
1.328628376299090252e-01 1.031009770102824907e+00 8.267561862206939338e+00
1.329866742956892223e-01 1.030554512257585209e+00 8.267248936028190442e+00
1.331106263851654925e-01 1.030099479276166852e+00 8.266936133913315388e+00
1.332346940059201401e-01 1.029644671061678007e+00 8.266623455782463381e+00
1.333588772656356947e-01 1.029190087517275032e+00 8.266310901555804946e+00
1.334831762720949944e-01 1.028735728546164685e+00 8.265998471153540805e+00
1.336075911331815191e-01 1.028281594051609904e+00 8.265686164495866350e+00
1.337321219568791686e-01 1.027827683936922254e+00 8.265373981502991185e+00
1.338567688512724840e-01 1.027373998105464814e+00 8.265061922095156888e+00
1.339815319245467873e-01 1.026920536460651290e+00 8.264749986192605036e+00
1.341064112849882362e-01 1.026467298905949566e+00 8.264438173715580760e+00
1.342314070409839077e-01 1.026014285344876820e+00 8.264126484584377152e+00
1.343565193010219094e-01 1.025561495681002189e+00 8.263814918719278424e+00
1.344817481736914899e-01 1.025108929817946990e+00 8.263503476040570561e+00
1.346070937676829837e-01 1.024656587659381612e+00 8.263192156468587513e+00
1.347325561917882553e-01 1.024204469109032622e+00 8.262880959923650792e+00
1.348581355549003935e-01 1.023752574070671217e+00 8.262569886326092572e+00
1.349838319660140173e-01 1.023300902448124994e+00 8.262258935596298315e+00
1.351096455342253866e-01 1.022849454145272174e+00 8.261948107654614404e+00
1.352355763687324020e-01 1.022398229066040942e+00 8.261637402421435183e+00
1.353616245788347439e-01 1.021947227114411660e+00 8.261326819817165656e+00
1.354877902739339557e-01 1.021496448194414430e+00 8.261016359762210826e+00
1.356140735635336381e-01 1.021045892210133310e+00 8.260706022176997010e+00
1.357404745572393379e-01 1.020595559065702984e+00 8.260395806981980726e+00
1.358669933647587980e-01 1.020145448665308097e+00 8.260085714097602505e+00
1.359936300959020961e-01 1.019695560913182808e+00 8.259775743444327745e+00
1.361203848605815336e-01 1.019245895713617900e+00 8.259465894942652042e+00
1.362472577688119690e-01 1.018796452970950561e+00 8.259156168513062113e+00
1.363742489307107064e-01 1.018347232589569051e+00 8.258846564076069541e+00
1.365013584564977456e-01 1.017898234473918251e+00 8.258537081552193015e+00
1.366285864564957542e-01 1.017449458528488559e+00 8.258227720861979648e+00
1.367559330411304008e-01 1.017000904657822336e+00 8.257918481925978327e+00
1.368833983209300775e-01 1.016552572766515006e+00 8.257609364664734386e+00
1.370109824065262605e-01 1.016104462759213511e+00 8.257300368998853557e+00
1.371386854086535656e-01 1.015656574540612755e+00 8.256991494848904267e+00
1.372665074381498318e-01 1.015208908015460265e+00 8.256682742135504682e+00
1.373944486059561765e-01 1.014761463088557081e+00 8.256374110779262310e+00
1.375225090231171066e-01 1.014314239664750650e+00 8.256065600700813079e+00
1.376506888007806573e-01 1.013867237648941932e+00 8.255757211820803576e+00
1.377789880501984199e-01 1.013420456946084514e+00 8.255448944059896377e+00
1.379074068827257915e-01 1.012973897461179718e+00 8.255140797338748726e+00
1.380359454098218364e-01 1.012527559099282159e+00 8.254832771578044515e+00
1.381646037430495633e-01 1.012081441765495970e+00 8.254524866698492502e+00
1.382933819940759534e-01 1.011635545364977018e+00 8.254217082620796120e+00
1.384222802746720715e-01 1.011189869802933350e+00 8.253909419265680114e+00
1.385512986967131210e-01 1.010744414984618755e+00 8.253601876553885219e+00
1.386804373721786388e-01 1.010299180815346087e+00 8.253294454406159275e+00
1.388096964131525224e-01 1.009854167200470609e+00 8.252987152743257226e+00
1.389390759318231139e-01 1.009409374045405094e+00 8.252679971485974875e+00
1.390685760404833382e-01 1.008964801255609611e+00 8.252372910555074270e+00
1.391981968515307866e-01 1.008520448736595521e+00 8.252065969871376083e+00
1.393279384774677998e-01 1.008076316393926808e+00 8.251759149355688550e+00
1.394578010309015792e-01 1.007632404133214976e+00 8.251452448928846550e+00
1.395877846245443255e-01 1.007188711860125929e+00 8.251145868511692072e+00
1.397178893712132108e-01 1.006745239480372867e+00 8.250839408025061772e+00
1.398481153838305735e-01 1.006301986899722944e+00 8.250533067389822506e+00
1.399784627754241395e-01 1.005858954023992391e+00 8.250226846526860669e+00
1.401089316591268563e-01 1.005416140759046950e+00 8.249920745357078644e+00
1.402395221481770871e-01 1.004973547010805879e+00 8.249614763801366379e+00
1.403702343559188326e-01 1.004531172685237506e+00 8.249308901780640468e+00
1.405010683958017037e-01 1.004089017688360119e+00 8.249003159215840597e+00
1.406320243813810322e-01 1.003647081926244855e+00 8.248697536027897570e+00
1.407631024263180375e-01 1.003205365305011254e+00 8.248392032137772389e+00
1.408943026443798263e-01 1.002763867730829928e+00 8.248086647466434940e+00
1.410256251494395874e-01 1.002322589109924333e+00 8.247781381934858658e+00
1.411570700554765634e-01 1.001881529348564337e+00 8.247476235464032968e+00
1.412886374765763842e-01 1.001440688353074426e+00 8.247171207974970386e+00
1.414203275269309001e-01 1.001000066029828162e+00 8.246866299388690535e+00
1.415521403208384321e-01 1.000559662285248619e+00 8.246561509626204156e+00
1.416840759727037991e-01 1.000119477025810388e+00 8.246256838608575279e+00
1.418161345970384846e-01 9.996795101580392418e-01 8.245952286256837738e+00
1.419483163084606925e-01 9.992397615885104667e-01 8.245647852492075103e+00
1.420806212216954856e-01 9.988002312238489777e-01 8.245343537235356735e+00
1.422130494515748134e-01 9.983609189707330911e-01 8.245039340407766204e+00
1.423456011130377064e-01 9.979218247358885296e-01 8.244735261930415504e+00
1.424782763211302761e-01 9.974829484260920864e-01 8.244431301724423733e+00
1.426110751910058816e-01 9.970442899481736232e-01 8.244127459710906436e+00
1.427439978379252405e-01 9.966058492090089649e-01 8.243823735811012909e+00
1.428770443772564569e-01 9.961676261155274492e-01 8.243520129945887120e+00
1.430102149244751875e-01 9.957296205747094842e-01 8.243216642036689024e+00
1.431435095951646974e-01 9.952918324935826622e-01 8.242913272004610548e+00
1.432769285050160823e-01 9.948542617792274223e-01 8.242610019770816976e+00
1.434104717698281017e-01 9.944169083387733865e-01 8.242306885256516225e+00
